,animal,session,trial,onset,first_lick_in,last_lick_out,water_valve_on,outcome,licks,running_speed,time_0,sound_num,reward,go_nogo,licks_out,quality,water_valve_amt,choice,running_time
65,JUV011,211215,66,572.9617090000002,,,,576.2120289999998,[],"[1.8082788671016228, 1.7810457516348128, 1.3997821350756536, 0.7478632478632741, 1.944444444450232, 2.032407407406175, 2.0491803278699523, 1.8246187363826614, 1.2339743589744023, 1.7265795206979682, 1.6346153846154416, 1.5413943355113229, 1.677350427350486, 1.9498910675372918, 1.6993464052295462, 1.4705882352934883, 1.9008714596958705, 1.4869281045745268, 1.4120370370383213, 1.550925925926161, 1.6165755919850906]",1663.447028,8,0,nogo,0,normal,,0,"[570.4059440000001, 570.9159439999999, 571.4259440000001, 571.945944, 572.0559439999997, 572.6559440000001, 573.2659439999998, 573.775944, 574.295944, 574.8059439999997, 575.3259439999997, 575.8359439999999, 576.3559439999999, 576.8659440000001, 577.3759439999999, 577.8859440000001, 578.3959439999999, 578.9059440000001, 579.025944, 579.6259439999999, 580.235944]"
66,JUV011,211215,67,580.3250119999998,580.537178,584.349663,580.5393509999999,580.5393509999999,"[580.537178, 580.6386779999998, 580.754844, 580.8518439999998, 580.9608429999998, 581.0558430000001, 581.1580089999998, 581.2805090000002, 581.409514, 581.525341, 581.641513, 581.7711730000001, 581.900506, 584.2138329999998, 584.3136629999999]","[1.6993464052295462, 1.4705882352934883, 1.9008714596958705, 1.4869281045745268, 1.4120370370383213, 1.550925925926161, 1.6165755919850906, 1.7374727668853371, 1.3568376068376544, 1.5196078431366045, 1.8572984749463948, 1.57952069716708, 1.5438034188034728, 1.8736383442274485, 1.7307692307692915, 1.672113289759633, 1.4923747276682064, 1.5413943355126973]",1663.447028,2,2,go,15,normal,2,2,"[577.3759439999999, 577.8859440000001, 578.3959439999999, 578.9059440000001, 579.025944, 579.6259439999999, 580.235944, 580.7459439999998, 581.2659439999998, 581.775944, 582.2859439999997, 582.795944, 583.315944, 583.8259439999997, 584.3459439999997, 584.8559439999999, 585.3659440000001, 585.8759439999999]"
67,JUV011,211215,68,586.3508219999999,586.5651539999999,595.1882860000001,,586.5651539999999,"[586.5651539999999, 595.0614540000001, 595.167453]","[1.8736383442274485, 1.7307692307692915, 1.672113289759633, 1.4923747276682064, 1.5413943355126973, 1.31410256410261, 1.6025641025627573, 1.4595103578150828, 1.5143369175629906, 1.601307189543226, 1.31410256410261, 1.6122004357291575, 1.7538126361663906, 1.5438034188034728, 1.1873638344221498, 0.1646090534979535, -0.025252525252496022, 0.19444444444447392, 1.8817204301078583, 3.02832244008585, 2.4400871459706304, 1.3779956427009352, 0.35, 0.6356837606837829, 0.27263374485598546, 0.025252525252496022, 0.11299435028254509, 1.410934744267833, 2.566666666666667, 2.537393162393251, 2.0751633986919225, 0.6917211328979243, 0.6644880174289095, 0.4220085470085618]",1663.447028,5,-1,nogo,3,normal,,-1,"[583.8259439999997, 584.3459439999997, 584.8559439999999, 585.3659440000001, 585.8759439999999, 586.3959439999999, 586.525944, 587.1159440000001, 587.735944, 588.2459439999998, 588.7659439999998, 589.275944, 589.7859439999997, 590.3059439999997, 590.815944, 591.3559439999999, 591.465944, 592.065944, 592.6859439999998, 593.195944, 593.7059439999998, 594.215944, 594.715944, 595.235944, 595.775944, 595.8859440000001, 596.4759439999998, 597.1059439999999, 597.6059439999999, 598.1259439999999, 598.6359440000001, 599.1459439999999, 599.6559440000001, 600.1759440000001]"
68,JUV011,211215,69,600.2712750000001,,,,603.5215939999998,[],"[2.566666666666667, 2.537393162393251, 2.0751633986919225, 0.6917211328979243, 0.6644880174289095, 0.4220085470085618, 1.6666666666674395, 2.129629629628718, 1.6079059829060391, 0.4575163398694932, 0.11616161616157773, 0.025252525252496022, 0.21657250470821143, 1.9489981785059685, 2.799145299145397, 2.1350762527223974, 0.283224400871591, 0.7318376068376324, 0.29411764705869764, 1.1928104575168927, 0.6143162393162608]",1663.447028,7,0,nogo,0,normal,,0,"[597.6059439999999, 598.1259439999999, 598.6359440000001, 599.1459439999999, 599.6559440000001, 600.1759440000001, 600.6859439999998, 601.195944, 601.715944, 602.2259439999998, 602.775944, 602.8859440000001, 603.4759439999998, 604.0859439999999, 604.6059439999999, 605.1159440000001, 605.6259439999999, 606.1459439999999, 606.6559440000001, 607.1659439999999, 607.6859439999998]"
69,JUV011,211215,70,608.1584010000001,608.3559,609.384896,608.3579,608.3579,"[608.3559, 608.4557329999998, 608.5843989999998, 608.6793990000001, 608.7818979999997, 608.884078, 608.9927309999998, 609.1088970000001, 609.2257300000001, 609.3345629999999]","[0.283224400871591, 0.7318376068376324, 0.29411764705869764, 1.1928104575168927, 0.6143162393162608, 0.4847494553374832, 0.18162393162393797, 0.16771488469609735, 0.025252525252496022, 0.004708097928435751, 1.245519713261868, 2.401960784314839, 2.2984749455327855, 1.3017429193905816]",1663.447028,3,2,go,10,normal,2,2,"[605.6259439999999, 606.1459439999999, 606.6559440000001, 607.1659439999999, 607.6859439999998, 608.195944, 608.715944, 609.2459439999998, 609.3559439999999, 609.945944, 610.565944, 611.0759439999997, 611.5859439999999, 612.0959439999997]"
70,JUV011,211215,71,612.3967170000001,616.0812029999997,616.0882029999998,,615.6470380000001,[616.0812029999997],"[0.004708097928435751, 1.245519713261868, 2.401960784314839, 2.2984749455327855, 1.3017429193905816, 0.22875816993454262, 0.6143162393162608, 0.5283224400869199, 0.6481481481484487, 0.6808278867099482, 0.800653594771613, 0.5882352941173953, 0.19230769230769904, 1.018518518518991, 1.263616557733664, 1.4379084967326927, 0.3137860082304738, -0.025252525252496022, 0.03295668549905025]",1663.447028,8,0,nogo,1,normal,,-1,"[609.945944, 610.565944, 611.0759439999997, 611.5859439999999, 612.0959439999997, 612.6059439999999, 613.1259439999999, 613.6359440000001, 614.1459439999999, 614.6559440000001, 615.1659439999999, 615.6759440000001, 616.195944, 616.7059439999998, 617.215944, 617.7259439999998, 618.2659439999998, 618.3759439999999, 618.965944]"
71,JUV011,211215,72,619.4196889999998,619.5588549999998,620.8133600000001,619.5608560000001,619.5608560000001,"[619.5588549999998, 619.660022, 619.7613550000001, 619.8633570000002, 619.9795199999999, 620.0675200000001, 620.1760199999999, 620.2851949999999, 620.4010189999999, 620.517018, 620.6405180000002, 620.7556839999997]","[1.018518518518991, 1.263616557733664, 1.4379084967326927, 0.3137860082304738, -0.025252525252496022, 0.03295668549905025, 1.1559139784948271, 2.478213507626421, 2.777777777776589, 2.3183760683761494, 1.236383442265266, 0.3213507625273821, -0.05555555555555555, 0.1587301587303031, -0.007215007215007386]",1663.447028,2,2,go,12,normal,2,2,"[616.7059439999998, 617.215944, 617.7259439999998, 618.2659439999998, 618.3759439999999, 618.965944, 619.5859439999999, 620.0959439999997, 620.6059439999999, 621.1259439999999, 621.6359440000001, 622.1459439999999, 622.6459439999999, 622.7859439999997, 623.5559439999997]"
72,JUV011,211215,73,623.6301720000001,,,,626.8804930000001,[],"[2.3183760683761494, 1.236383442265266, 0.3213507625273821, -0.05555555555555555, 0.1587301587303031, -0.007215007215007386, 1.256613756613539, 2.4673202614368526, 2.3366013071906258, 1.2527233115463048, 0.1655982905982964, 0.664488017429502, 1.1591880341880747, 1.3235294117641394, 1.5468409586063816, 0.46840958605644445, 0.1587301587303031, 0.02354048964217875, 0.837742504409026, 2.6742919389990614]",1663.447028,6,0,nogo,0,normal,,0,"[621.1259439999999, 621.6359440000001, 622.1459439999999, 622.6459439999999, 622.7859439999997, 623.5559439999997, 624.1859439999998, 624.695944, 625.2059439999998, 625.715944, 626.235944, 626.7459439999998, 627.2659439999998, 627.775944, 628.2859439999997, 628.795944, 628.9359439999998, 629.525944, 630.1559440000001, 630.6659439999999]"
73,JUV011,211215,74,631.1373089999997,631.2983129999998,632.422137,631.3006420000002,631.3006420000002,"[631.2983129999998, 631.4056409999998, 631.500141, 631.602641, 631.7194730000001, 631.8074729999998, 631.916318, 632.025639, 632.148138, 632.2636379999999, 632.379304]","[1.5468409586063816, 0.46840958605644445, 0.1587301587303031, 0.02354048964217875, 0.837742504409026, 2.6742919389990614, 2.380174291937979, 0.8387799564274041, 0.473856209150124, 1.0457516339874129, 1.2553418803419243, 1.4651416121998087, 1.0457516339874129, 0.4220085470085618, 0.03968253968244688, -0.013888888888890994]",1663.447028,4,2,go,11,normal,2,2,"[628.2859439999997, 628.795944, 628.9359439999998, 629.525944, 630.1559440000001, 630.6659439999999, 631.1759440000001, 631.6859439999998, 632.195944, 632.7059439999998, 633.2259439999998, 633.735944, 634.2459439999998, 634.7659439999998, 634.9059440000001, 635.505944]"
74,JUV011,211215,75,635.6274579999999,635.7586369999999,636.9334530000001,635.760792,635.760792,"[635.7586369999999, 635.8582900000001, 635.9739559999998, 636.0834559999998, 636.1996220000001, 636.2947909999998, 636.3967910000001, 636.5129539999998, 636.6296200000002, 636.752954, 636.8619530000001]","[1.0457516339874129, 1.2553418803419243, 1.4651416121998087, 1.0457516339874129, 0.4220085470085618, 0.03968253968244688, -0.013888888888890994, 0.7616487455198473, 2.407407407406377, 2.216775599129568, 1.4215686274503718, 0.5065359477126532, 0.44871794871796444, 0.9095860566444909, 1.666666666666725]",1663.447028,2,2,go,11,normal,2,2,"[632.7059439999998, 633.2259439999998, 633.735944, 634.2459439999998, 634.7659439999998, 634.9059440000001, 635.505944, 636.1259439999999, 636.6359440000001, 637.1459439999999, 637.6559440000001, 638.1659439999999, 638.6859439999998, 639.195944, 639.715944]"
75,JUV011,211215,76,639.918107,640.047274,640.0824400000001,,640.047274,[640.047274],"[2.216775599129568, 1.4215686274503718, 0.5065359477126532, 0.44871794871796444, 0.9095860566444909, 1.666666666666725, 1.4869281045758527, 1.1555555555555554, 0.9027777777778093, 1.4760348583871679, 1.4903846153846676, 1.6503267973863862, 1.6884531590406717, 1.3562091503274263, 1.4651416121998087, 1.49572649572524, 1.4166666666668815, 1.5118397085607045, 1.8028322440095503, 1.6448801742912351, 1.476034858388484, 1.2660256410256854, 0.4847494553374832, 0.2366255144033081, 1.094771241830573, 1.3782051282051764, 1.4760348583871679, 1.711111111111111, 1.837606837606902, 1.9222222222222223, 1.9880174291948214, 1.8643162393163046, 1.4542483660124494]",1663.447028,5,-1,nogo,1,normal,,-1,"[637.1459439999999, 637.6559440000001, 638.1659439999999, 638.6859439999998, 639.195944, 639.715944, 640.2259439999998, 640.7259439999998, 641.2459439999998, 641.755944, 642.275944, 642.7859439999997, 643.295944, 643.8059439999997, 644.315944, 644.445944, 645.045944, 645.6559440000001, 646.1659439999999, 646.6759440000001, 647.1859439999998, 647.7059439999998, 648.215944, 648.755944, 649.2659439999998, 649.7859439999997, 650.295944, 650.795944, 651.315944, 651.815944, 652.3259439999997, 652.8459439999997, 653.3559439999999]"
76,JUV011,211215,77,653.4117200000001,653.5803959999998,654.6818819999999,653.5825540000001,653.5825540000001,"[653.5803959999998, 653.666553, 653.768219, 653.8703930000001, 653.9798839999999, 654.067384, 654.1693839999998, 654.2783829999998, 654.3943829999998, 654.5313820000001, 654.653382]","[1.711111111111111, 1.837606837606902, 1.9222222222222223, 1.9880174291948214, 1.8643162393163046, 1.4542483660124494, 1.3616557734198964, 1.3562091503274263, 1.4636752136752649, 1.6333333333333333, 1.4957264957265481, 1.5740740740734005, 1.5958605664495418]",1663.447028,4,2,go,11,normal,2,2,"[650.795944, 651.315944, 651.815944, 652.3259439999997, 652.8459439999997, 653.3559439999999, 653.8659440000001, 654.3759439999999, 654.8959439999999, 655.3959439999999, 655.9159439999999, 656.4259440000001, 656.9359439999998]"
77,JUV011,211215,78,657.4277040000002,657.5612029999998,658.8230349999999,657.5633699999998,657.5633699999998,"[657.5612029999998, 657.6610369999999, 657.7703689999998, 657.880877, 657.9912020000002, 658.0872009999998, 658.1973680000001, 658.3141999999998, 658.4241999999999, 658.5338659999998, 658.6506989999998, 658.7873650000001]","[1.4636752136752649, 1.6333333333333333, 1.4957264957265481, 1.5740740740734005, 1.5958605664495418, 1.45, 1.5010683760684287, 1.5032679738555659, 2.2777777777798494, 2.1990740740744075, 1.8055555555558733, 1.633986928103876, 1.5811965811966364, 1.4705882352947994, 1.5413943355113229]",1663.447028,1,2,go,12,normal,2,2,"[654.8959439999999, 655.3959439999999, 655.9159439999999, 656.4259440000001, 656.9359439999998, 657.4359439999998, 657.9559439999998, 658.465944, 658.565944, 659.1659439999999, 659.7859439999997, 660.295944, 660.815944, 661.3259439999997, 661.8359439999999]"
78,JUV011,211215,79,662.051019,662.203192,662.209852,,662.203192,[662.203192],"[2.1990740740744075, 1.8055555555558733, 1.633986928103876, 1.5811965811966364, 1.4705882352947994, 1.5413943355113229, 1.5958605664495418, 1.4869281045745268, 0.28787878787869264, -0.027777777777803044, 0.1620370370370616, 1.7204301075271846, 2.5053418803419683, 1.6555555555555554, 0.19230769230769904, 0.940170940170973, 0.9259259259255296, 1.303418803418849, 0.7734204793031908, 0.8496732026140155, 1.3126361655779506, 1.4542483660124494, 1.105664488016956, 0.4139433551200176, 0.37698412698446987, 0.037664783427486005, 0.44802867383520434, 2.282135076251747, 2.854030501090648, 2.091503267972961, 0.7952069716779286, 0.29914529914530963, 0.7298474945530645, 0.7679738562095064, 1.198257080609509]",1663.447028,5,-1,nogo,1,normal,,-1,"[659.1659439999999, 659.7859439999997, 660.295944, 660.815944, 661.3259439999997, 661.8359439999999, 662.3459439999997, 662.8559439999999, 663.4059440000001, 663.505944, 664.1059439999999, 664.7259439999998, 665.2459439999998, 665.7459439999998, 666.2659439999998, 666.7859439999997, 667.295944, 667.815944, 668.3259439999997, 668.8359439999999, 669.3459439999997, 669.8559439999999, 670.3659440000001, 670.8759439999999, 671.0159439999998, 671.6059439999999, 672.2259439999998, 672.735944, 673.2459439999998, 673.755944, 674.2659439999998, 674.7859439999997, 675.295944, 675.8059439999997, 676.315944]"
79,JUV011,211215,80,676.6252939999999,,,,679.875614,[],"[2.091503267972961, 0.7952069716779286, 0.29914529914530963, 0.7298474945530645, 0.7679738562095064, 1.198257080609509, 0.3431372549021199, 0.010893246187359172, 0.8224400871463509, 0.8496732026140155, 0.4113247863248007, 0.6263616557731524, 0.15656565656573423, 0.025252525252496022, 0.23069679849335176, 1.8279569892476335, 2.227564102564181, 2.1241830065369323, 1.5277777777778312, 0.5773420479300362]",1663.447028,8,0,nogo,0,normal,,0,"[673.755944, 674.2659439999998, 674.7859439999997, 675.295944, 675.8059439999997, 676.315944, 676.8259439999997, 677.3359439999999, 677.8459439999997, 678.3559439999999, 678.8759439999999, 679.3859440000001, 679.9359439999998, 680.045944, 680.6359440000001, 681.255944, 681.775944, 682.2859439999997, 682.8059439999997, 683.315944]"
80,JUV011,211215,81,683.7464319999999,683.909431,685.0042600000002,683.9114329999998,683.9114329999998,"[683.909431, 684.0019309999998, 684.1035969999998, 684.2060969999998, 684.315263, 684.395763, 684.5045959999998, 684.613762, 684.7295949999998, 684.8382609999999, 684.953927]","[1.8279569892476335, 2.227564102564181, 2.1241830065369323, 1.5277777777778312, 0.5773420479300362, 0.6045751633989732, 0.8066239316239598, 0.27233115468397934, 0.3485838779954935, 0.898692810457933, 1.0185185185180827, 0.7734204793031908, -0.05144032921811046, 0.42929292929243235, -0.018518518518521328]",1663.447028,3,2,go,11,normal,2,2,"[681.255944, 681.775944, 682.2859439999997, 682.8059439999997, 683.315944, 683.8259439999997, 684.3459439999997, 684.8559439999999, 685.3659440000001, 685.8759439999999, 686.3859440000001, 686.8959439999999, 687.4359439999998, 687.545944, 688.1459439999999]"
81,JUV011,211215,82,688.4449129999998,688.6040789999997,692.390731,688.6060790000001,688.6060790000001,"[688.6040789999997, 688.7194119999999, 688.8347450000001, 688.9439130000001, 689.0527440000001, 689.1545769999998, 689.2635770000002, 689.379743, 689.4892420000001, 689.6052420000001, 689.7282409999998, 692.362564]","[0.898692810457933, 1.0185185185180827, 0.7734204793031908, -0.05144032921811046, 0.42929292929243235, -0.018518518518521328, 0.3673835125448675, 1.5146750524103296, 1.5087145969505906, 0.43269230769232286, 0.4220085470085618, 0.2777777777776589, 0.8867521367521678, 0.6481481481478707, 0.430283224401071, 0.8877995642697726, 0.5119825708063377]",1663.447028,4,2,go,12,normal,2,2,"[685.8759439999999, 686.3859440000001, 686.8959439999999, 687.4359439999998, 687.545944, 688.1459439999999, 688.7659439999998, 689.295944, 689.8059439999997, 690.3259439999997, 690.8459439999997, 691.3559439999999, 691.8759439999999, 692.3859440000001, 692.8959439999999, 693.4059440000001, 693.9159439999999]"
82,JUV011,211215,83,694.3920560000001,694.523889,698.4508740000001,694.526222,694.526222,"[694.523889, 694.625055, 694.7407210000001, 694.8508879999999, 694.9605590000001, 695.0625540000001, 695.1718860000001, 695.288219, 695.3978849999999, 695.5212179999999, 695.6365529999998, 698.4300399999997]","[0.8867521367521678, 0.6481481481478707, 0.430283224401071, 0.8877995642697726, 0.5119825708063377, 0.5501089324616382, 0.1416122004357955, 0.6677350427350661, 1.4833333333333334, 1.2854030501083824, 1.4651416122011152, 1.292735042735088, 1.0947712418295967, 1.3014403292181946, 1.2393162393162827, 0.8769063180831953, 1.7200854700855304]",1663.447028,1,2,go,12,normal,2,2,"[691.8759439999999, 692.3859440000001, 692.8959439999999, 693.4059440000001, 693.9159439999999, 694.4259440000001, 694.9359439999998, 695.4559439999998, 695.9559439999998, 696.465944, 696.9759439999998, 697.4959439999998, 698.005944, 698.545944, 699.065944, 699.5759439999997, 700.0959439999997]"
83,JUV011,211215,84,700.4521989999998,,,,703.7025189999999,[],"[1.292735042735088, 1.0947712418295967, 1.3014403292181946, 1.2393162393162827, 0.8769063180831953, 1.7200854700855304, 0.5610021786489974, 1.474358974359026, 1.868191721132098, 2.1367521367522118, 1.9498910675390304, 1.7156862745090695, 1.8137254901969195, 1.869658119658185, 1.7156862745090695, 1.448801742920062, 1.5305010893239637, 1.612200435730595, 1.7521367521368134, 1.6448801742912351]",1663.447028,7,0,nogo,0,normal,,0,"[697.4959439999998, 698.005944, 698.545944, 699.065944, 699.5759439999997, 700.0959439999997, 700.6059439999999, 701.1259439999999, 701.6359440000001, 702.1559440000001, 702.6659439999999, 703.1759440000001, 703.6859439999998, 704.2059439999998, 704.715944, 705.2259439999998, 705.735944, 706.2459439999998, 706.7659439999998, 707.275944]"
84,JUV011,211215,85,707.4258369999998,709.4593289999998,709.7181609999998,,709.4593289999998,"[709.4593289999998, 709.5524949999999, 709.6676619999998]","[1.7156862745090695, 1.448801742920062, 1.5305010893239637, 1.612200435730595, 1.7521367521368134, 1.6448801742912351, 1.6176470588242793, 1.6919191919172336, 1.5370370370372701, 1.548269581056143, 1.7701525054458656, 1.3180827886716353, 0.9882478632478977, 1.6013071895417983, 1.3725490196084795, 1.7628205128205745, 1.459694989106129, 1.4978213507632216]",1663.447028,15,0,go,3,normal,,-3,"[704.715944, 705.2259439999998, 705.735944, 706.2459439999998, 706.7659439999998, 707.275944, 707.7859439999997, 707.8959439999999, 708.4959439999998, 709.1059439999999, 709.6159440000001, 710.1259439999999, 710.6459439999999, 711.1559440000001, 711.6659439999999, 712.1859439999998, 712.695944, 713.2059439999998]"
85,JUV011,211215,86,713.3514799999998,713.5103129999998,718.0827960000001,713.5126460000001,713.5126460000001,"[713.5103129999998, 713.5973129999998, 713.713146, 713.8153120000002, 713.9309779999999, 714.025811, 714.1278109999998, 714.2503160000001, 714.3598099999999, 714.476142, 714.5858090000002, 718.0761280000002]","[0.9882478632478977, 1.6013071895417983, 1.3725490196084795, 1.7628205128205745, 1.459694989106129, 1.4978213507632216, 1.683006535946992, 1.6830065359484927, 1.677350427350486, 1.538461538460247, 1.6195856873818981, 1.4389799635709, 1.0790598290598667, 1.5758547008533779, 1.4596949891074307, 1.3166666666666667, 1.328976034857819, 0.8496732026147731, 0.21604938271606394, 0.050505050504992044]",1663.447028,2,2,go,12,normal,2,2,"[710.6459439999999, 711.1559440000001, 711.6659439999999, 712.1859439999998, 712.695944, 713.2059439999998, 713.715944, 714.2259439999998, 714.7459439999998, 714.8759439999999, 715.465944, 716.0759439999997, 716.5959439999997, 717.1159440000001, 717.6259439999999, 718.1259439999999, 718.6359440000001, 719.1459439999999, 719.6859439999998, 719.795944]"
86,JUV011,211215,87,720.08412,,,,723.3344400000001,[],"[1.5758547008533779, 1.4596949891074307, 1.3166666666666667, 1.328976034857819, 0.8496732026147731, 0.21604938271606394, 0.050505050504992044, 0.1759259259259526, 2.0609318996419397, 2.7723311546829095, 1.987179487179557, 0.8442265795210887, 0.12286324786325215, 0.5936819172110749, 0.6303418803419024, 1.1601307189537517, 0.9694989106758308, 0.9912854030496846, 0.4793028322442309, 0.15491452991453533, 1.5199161425570782, 1.9226579520706082]",1663.447028,8,0,nogo,0,normal,,0,"[717.1159440000001, 717.6259439999999, 718.1259439999999, 718.6359440000001, 719.1459439999999, 719.6859439999998, 719.795944, 720.3959439999999, 721.0159439999998, 721.525944, 722.045944, 722.5559439999997, 723.0759439999997, 723.5859439999999, 724.1059439999999, 724.6159440000001, 725.1259439999999, 725.6359440000001, 726.1459439999999, 726.6659439999999, 727.195944, 727.7059439999998]"
87,JUV011,211215,88,727.8647559999999,728.0352549999998,729.1789169999997,728.0375939999999,728.0375939999999,"[728.0352549999998, 728.1355909999997, 728.251593, 728.3544200000001, 728.4582529999998, 728.5544199999999, 728.663595, 728.7737569999999, 728.8832509999997, 729.0064179999999, 729.1360839999998]","[0.9694989106758308, 0.9912854030496846, 0.4793028322442309, 0.15491452991453533, 1.5199161425570782, 1.9226579520706082, 1.8429487179487825, 1.7320261437901083, 1.4869281045758527, 1.3562091503262168, 1.394230769230818, 1.31410256410261, 1.3666666666666667, 1.367102396514795]",1663.447028,2,2,go,11,normal,2,2,"[725.1259439999999, 725.6359440000001, 726.1459439999999, 726.6659439999999, 727.195944, 727.7059439999998, 728.2259439999998, 728.735944, 729.2459439999998, 729.755944, 730.275944, 730.795944, 731.295944, 731.8059439999997]"
88,JUV011,211215,89,732.1450719999998,,,,735.1473929999997,[],"[1.4869281045758527, 1.3562091503262168, 1.394230769230818, 1.31410256410261, 1.3666666666666667, 1.367102396514795, 1.3568376068376544, 1.4102564102564594, 1.49572649572524, 1.661220043573755, 1.2393162393162827, 1.4106753812630128, 1.388888888889533, 1.514161220042925, 1.5918803418803975, 1.5909090909138262, 1.657250470809384, 1.4936247723129852, 1.1873638344232085, 1.3235294117641394, 1.303418803418849, 1.3126361655779506, 1.432461873637731, 1.0790598290598667, 0.20707070707063857, 0.050505050505200835, 0.3194444444444929, 2.071948998178074, 2.3692810457506197, 1.8518518518527105, 1.2745098039210232, 0.5228758169937064, 1.0893246187359173, 0.32585470085471224, 1.3180827886716353, 1.394335511981974, 1.2145969498916307, 1.0348583877991213, 0.6808278867105553, 1.5959595959590682]",1663.447028,9,-1,go,0,missed,,-4,"[729.2459439999998, 729.755944, 730.275944, 730.795944, 731.295944, 731.8059439999997, 732.3259439999997, 732.8459439999997, 733.3659440000001, 733.8759439999999, 734.3959439999999, 734.9059440000001, 735.4159439999999, 735.9259440000001, 736.445944, 736.5559439999997, 737.1459439999999, 737.755944, 738.2659439999998, 738.775944, 739.295944, 739.8059439999997, 740.315944, 740.8359439999999, 741.3859440000001, 741.4959439999998, 742.0959439999997, 742.7059439999998, 743.215944, 743.7259439999998, 744.235944, 744.7459439999998, 745.255944, 745.775944, 746.2859439999997, 746.795944, 747.3059439999997, 747.815944, 748.3259439999997, 748.8759439999999]"
89,JUV011,211215,90,748.9295139999999,749.1308370000002,749.388003,,749.1308370000002,"[749.1308370000002, 749.2233369999999, 749.33817]","[1.3180827886716353, 1.394335511981974, 1.2145969498916307, 1.0348583877991213, 0.6808278867105553, 1.5959595959590682, 1.5522875816986819, 1.2606837606838048, 1.3398692810463728, 0.8877995642697726, 0.7905982905983182, 1.2962962962968974, 1.3344226579514986, 1.3568376068376544, 1.2363834422663684, 1.4797008547009065, 1.4814814814808475, 1.4978213507632216, 1.328976034857819, 1.3834422657958485, 1.1492374727663928, 1.4262820512821013, 1.0888888888888888, 1.485042735042787, 1.8055555555571976, 1.7361111111113745, 1.8772401433681294, 1.8028322440095503, 1.7414529914530523, 1.7429193899774675, 1.394230769230818, 1.2091503267979464, 1.1111111111111112, 1.1645299145299552]",1663.447028,6,-1,nogo,3,normal,,-1,"[746.2859439999997, 746.795944, 747.3059439999997, 747.815944, 748.3259439999997, 748.8759439999999, 749.3859440000001, 749.9059440000001, 750.4159439999999, 750.9259440000001, 751.445944, 751.9559439999998, 752.465944, 752.985944, 753.4959439999998, 754.0159439999998, 754.525944, 755.0359439999997, 755.545944, 756.0559439999997, 756.565944, 757.0859439999999, 757.5859439999999, 758.1059439999999, 758.2059439999998, 758.8059439999997, 759.4259440000001, 759.9359439999998, 760.4559439999998, 760.965944, 761.485944, 761.9959439999998, 762.4959439999998, 763.0159439999998]"
90,JUV011,211215,91,763.4259470000002,763.7007789999998,764.721114,763.7029509999998,763.7029509999998,"[763.7007789999998, 763.8084450000001, 763.9252780000002, 764.0302780000002, 764.1324439999999, 764.213444, 764.3226100000002, 764.4389430000001, 764.541111, 764.6642750000001]","[1.7414529914530523, 1.7429193899774675, 1.394230769230818, 1.2091503267979464, 1.1111111111111112, 1.1645299145299552, 1.9716775599120102, 1.6775599128548082, 1.2799564270147028, 1.4651416122011152, 1.5811965811952537, 1.5972222222224643, 1.590501792113809, 1.5686274509811196, 1.6394335511975555]",1663.447028,4,2,go,10,normal,2,2,"[760.4559439999998, 760.965944, 761.485944, 761.9959439999998, 762.4959439999998, 763.0159439999998, 763.525944, 764.0359439999997, 764.545944, 765.0559439999997, 765.1859439999998, 765.7859439999997, 766.4059440000001, 766.9159439999999, 767.4259440000001]"
91,JUV011,211215,92,767.6019299999998,767.715263,768.9900910000001,767.7174329999998,767.7174329999998,"[767.715263, 767.8089289999998, 767.917434, 768.0277620000002, 768.1374329999999, 768.2330940000002, 768.3499269999998, 768.4597599999997, 768.569594, 768.6864259999998, 768.8095939999998, 768.932425]","[1.4651416122011152, 1.5811965811952537, 1.5972222222224643, 1.590501792113809, 1.5686274509811196, 1.6394335511975555, 1.6938997821358617, 1.5740740740734005, 1.554487179487234, 0.9150326797389864, 0.19547325102881977, 0.1262626262619581, 0.23148148148169204, 1.6803278688533607, 1.9498910675372918, 1.8137254901953022]",1663.447028,1,2,go,12,normal,2,2,"[765.0559439999997, 765.1859439999998, 765.7859439999997, 766.4059440000001, 766.9159439999999, 767.4259440000001, 767.9359439999998, 768.445944, 768.965944, 769.4759439999998, 770.0159439999998, 770.1259440000003, 770.7259439999998, 771.3359439999995, 771.8459439999997, 772.3559439999999]"
